,Borrower_ID,Age,Gender,Employment_Type,Monthly_Income,Num_Dependents,Loan_ID,Loan_Amount,Loan_Tenure,Interest_Rate,Loan_Type,Collateral_Value,Outstanding_Loan_Amount,Monthly_EMI,Payment_History,Num_Missed_Payments,Days_Past_Due,Recovery_Status,Collection_Attempts,Collection_Method,Legal_Action_Taken,EMI_to_Income_Ratio,Collateral_Coverage,Default_Severity,Borrower_Segment,Segment_Name,High_Risk_Flag,Predicted_Risk_Score,Predicted_High_Risk,Recommend_Recovery_Strategy
321,BRW_444,41,Male,Self-Employed,63231,2,LN_444,1496250,48,12.87,Personal,0.0,841730.253399875,17536.05,On-Time,1,126,Written Off,0,Debt Collectors,No,0.2773331119229492,0.0,126,3,"High Loan, Higher Default Risk",1,,,
322,BRW_192,22,Male,Self-Employed,154999,3,LN_192,903392,60,12.23,Home,1117866.24441186,477614.42216441,7960.24,Delayed,0,0,Fully Recovered,0,Debt Collectors,No,0.051356718430441484,1.2374099443119486,0,2,"Moderate Income, Medium Risk",0,,,
323,BRW_386,26,Male,Salaried,69624,1,LN_386,269128,36,5.79,Personal,0.0,217827.04586785,6050.75,On-Time,0,0,Partially Recovered,8,Settlement Offer,No,0.08690609559921866,0.0,0,3,"High Loan, Higher Default Risk",1,,,
324,BRW_294,40,Male,Salaried,159745,1,LN_294,1102425,48,12.36,Personal,0.0,967132.038489885,20148.58,Delayed,1,136,Fully Recovered,1,Legal Notice,No,0.12612964412031677,0.0,136,3,"High Loan, Higher Default Risk",1,,,
325,BRW_414,29,Male,Salaried,24686,2,LN_414,412441,48,10.35,Personal,0.0,53266.8475361223,1109.73,On-Time,3,139,Partially Recovered,9,Legal Notice,No,0.04495381997893543,0.0,417,3,"High Loan, Higher Default Risk",1,,,
326,BRW_344,44,Female,Self-Employed,38711,2,LN_344,1391701,12,6.83,Home,1994247.16870426,851148.687346344,70929.06,On-Time,3,63,Fully Recovered,1,Calls,No,1.8322714473922141,1.4329566255282276,189,1,"High Income, Low Default Risk",0,,,
327,BRW_258,25,Male,Salaried,177082,3,LN_258,548682,72,6.7,Auto,729648.991167609,198910.451335939,2762.65,Delayed,2,69,Fully Recovered,1,Debt Collectors,No,0.015600964524909364,1.3298212647172842,138,2,"Moderate Income, Medium Risk",0,,,
328,BRW_309,54,Female,Business Owner,90388,0,LN_309,1625506,12,13.14,Personal,0.0,1114690.57598277,92890.88,On-Time,1,26,Partially Recovered,5,Legal Notice,No,1.0276904013807142,0.0,26,1,"High Income, Low Default Risk",0,,,
329,BRW_150,56,Male,Salaried,206648,1,LN_150,903823,24,7.37,Personal,0.0,796901.937049161,33204.25,On-Time,1,162,Fully Recovered,0,Debt Collectors,No,0.16068023886028415,0.0,162,3,"High Loan, Higher Default Risk",1,,,
330,BRW_131,59,Male,Self-Employed,188895,0,LN_131,1711655,12,11.81,Personal,0.0,790915.27302561,65909.61,On-Time,2,88,Fully Recovered,3,Calls,No,0.3489219407607401,0.0,176,1,"High Income, Low Default Risk",0,,,
331,BRW_152,52,Male,Self-Employed,233200,0,LN_152,1418722,36,12.49,Personal,0.0,801528.037333613,22264.67,Delayed,3,39,Fully Recovered,2,Legal Notice,No,0.09547457118353345,0.0,117,3,"High Loan, Higher Default Risk",1,,,
332,BRW_360,62,Female,Salaried,234772,0,LN_360,183498,72,11.59,Auto,161152.442098123,71912.1305974876,998.78,On-Time,2,150,Partially Recovered,3,Legal Notice,No,0.004254255192271651,0.8782245152433432,300,2,"Moderate Income, Medium Risk",0,,,
333,BRW_100,55,Male,Business Owner,224203,3,LN_100,1003680,48,10.34,Home,1253976.7315057,163346.393988718,3403.05,On-Time,1,27,Fully Recovered,2,Debt Collectors,No,0.01517843204595835,1.249379016724155,27,2,"Moderate Income, Medium Risk",0,,,
334,BRW_373,32,Male,Salaried,91329,1,LN_373,1816892,60,6.68,Home,1954586.72778793,1603794.53503926,26729.91,Delayed,2,160,Fully Recovered,3,Settlement Offer,No,0.29267713431659165,1.0757858627744137,320,1,"High Income, Low Default Risk",0,,,
335,BRW_88,45,Male,Self-Employed,135030,2,LN_88,463089,72,13.22,Home,343692.91665476,162855.75278523,2261.89,On-Time,1,119,Fully Recovered,0,Settlement Offer,No,0.016751018292231357,0.7421746503474711,119,2,"Moderate Income, Medium Risk",0,,,
336,BRW_459,21,Female,Salaried,134968,2,LN_459,394126,48,15.88,Business,523945.251685014,375865.470341574,7830.53,Delayed,3,147,Partially Recovered,5,Legal Notice,No,0.058017678264477505,1.3293851501423757,441,2,"Moderate Income, Medium Risk",0,,,
337,BRW_331,55,Male,Business Owner,41160,1,LN_331,1046358,36,12.6,Home,776228.330478418,703487.085287859,19541.31,On-Time,1,125,Partially Recovered,10,Legal Notice,No,0.47476457725947524,0.7418381954153531,125,2,"Moderate Income, Medium Risk",0,,,
338,BRW_215,44,Male,Salaried,36636,1,LN_215,547952,36,10.77,Home,690904.993237059,243246.642491316,6756.85,On-Time,1,104,Partially Recovered,2,Legal Notice,No,0.18443197947374168,1.2608859776715096,104,2,"Moderate Income, Medium Risk",0,,,
339,BRW_467,52,Female,Self-Employed,162235,0,LN_467,1720357,60,16.63,Home,1397259.9926151,1389529.7509124,23158.83,Missed,4,120,Fully Recovered,3,Settlement Offer,No,0.1427486670570469,0.8121918837863885,480,1,"High Income, Low Default Risk",0,,,
340,BRW_122,21,Male,Salaried,43625,0,LN_122,855351,72,8.2,Personal,0.0,437200.709350405,6072.23,On-Time,1,77,Fully Recovered,1,Debt Collectors,No,0.13919151862464182,0.0,77,3,"High Loan, Higher Default Risk",1,,,
341,BRW_500,61,Male,Self-Employed,40169,1,LN_500,394866,12,9.14,Personal,0.0,188158.082059647,15679.84,On-Time,1,116,Written Off,6,Settlement Offer,Yes,0.39034678483407603,0.0,116,3,"High Loan, Higher Default Risk",1,,,
342,BRW_21,50,Male,Self-Employed,97189,2,LN_21,894081,60,13.49,Personal,0.0,377449.772492144,6290.83,Delayed,0,0,Fully Recovered,1,Settlement Offer,No,0.06472779841340069,0.0,0,3,"High Loan, Higher Default Risk",1,,,
343,BRW_189,61,Male,Salaried,177396,0,LN_189,142036,48,8.62,Personal,0.0,48916.5464064304,1019.09,Delayed,3,83,Written Off,10,Calls,Yes,0.0057447180319736635,0.0,249,3,"High Loan, Higher Default Risk",1,,,
344,BRW_72,51,Male,Self-Employed,175928,3,LN_72,407246,60,8.84,Home,318219.166417685,217488.341693487,3624.81,On-Time,1,10,Written Off,3,Settlement Offer,No,0.020603940248283388,0.7813929821721637,10,2,"Moderate Income, Medium Risk",0,,,
345,BRW_107,27,Female,Self-Employed,25225,2,LN_107,758672,48,5.98,Personal,0.0,291631.564746583,6075.66,On-Time,2,96,Fully Recovered,3,Debt Collectors,No,0.24085867195242813,0.0,192,3,"High Loan, Higher Default Risk",1,,,
346,BRW_271,31,Male,Salaried,129014,0,LN_271,572154,60,15.79,Auto,830091.699545826,466931.56525248,7782.19,On-Time,0,0,Fully Recovered,1,Debt Collectors,No,0.060320507851861035,1.4508186599164314,0,2,"Moderate Income, Medium Risk",0,,,
347,BRW_349,47,Female,Salaried,203856,3,LN_349,690794,24,11.96,Personal,0.0,634134.292543457,26422.26,On-Time,3,155,Partially Recovered,6,Settlement Offer,No,0.12961237344007534,0.0,465,3,"High Loan, Higher Default Risk",1,,,
348,BRW_436,48,Male,Salaried,185963,2,LN_436,1971672,36,15.4,Home,2127365.71099827,887038.614711286,24639.96,On-Time,3,77,Fully Recovered,3,Legal Notice,No,0.13249926060560432,1.078965320295805,231,1,"High Income, Low Default Risk",0,,,
349,BRW_103,62,Male,Salaried,58753,0,LN_103,723647,36,6.08,Home,439998.331001909,259855.638856481,7218.21,Delayed,3,6,Partially Recovered,1,Calls,No,0.12285687539359692,0.6080289574915795,18,3,"High Loan, Higher Default Risk",1,,,
350,BRW_362,55,Female,Salaried,141888,0,LN_362,1753834,72,17.81,Auto,1601438.79978539,1475467.28322537,20492.6,On-Time,3,78,Fully Recovered,2,Debt Collectors,No,0.14442799954894,0.9131073977271452,234,1,"High Income, Low Default Risk",0,0.0047739535,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
351,BRW_74,28,Male,Salaried,79178,3,LN_74,1482769,72,6.39,Personal,0.0,381265.677229545,5295.36,On-Time,2,7,Fully Recovered,3,Calls,No,0.06687918361160929,0.0,14,3,"High Loan, Higher Default Risk",1,0.9993438,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
352,BRW_375,35,Female,Self-Employed,237374,0,LN_375,846710,36,12.84,Home,1037462.82719385,627915.167853094,17442.09,On-Time,0,0,Fully Recovered,0,Legal Notice,No,0.07347936168240835,1.2252870843545605,0,2,"Moderate Income, Medium Risk",0,0.0023130677,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
353,BRW_156,22,Female,Self-Employed,133516,3,LN_156,1917306,24,7.66,Personal,0.0,1374050.88481911,57252.12,Missed,1,166,Fully Recovered,2,Debt Collectors,No,0.4288034392881752,0.0,166,1,"High Income, Low Default Risk",0,0.06343495,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
354,BRW_105,61,Female,Salaried,150542,2,LN_105,1190844,12,15.14,Personal,0.0,1015520.84522419,84626.74,Delayed,3,147,Written Off,10,Legal Notice,No,0.5621470420214957,0.0,441,1,"High Income, Low Default Risk",0,0.6327639,1.0,"Offer structured settlements with penal interest adjustments, negotiate revised EMI plans, and initiate soft legal notices."
355,BRW_395,59,Male,Self-Employed,215321,2,LN_395,103053,72,5.07,Home,92466.5170906279,92165.8536691723,1280.08,On-Time,3,74,Fully Recovered,2,Legal Notice,No,0.0059449844650545,0.8972714728404597,222,2,"Moderate Income, Medium Risk",0,0.0030920974,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
356,BRW_378,22,Male,Salaried,27323,3,LN_378,173030,72,11.12,Auto,121492.910547949,71370.1946779606,991.25,Delayed,2,20,Partially Recovered,6,Legal Notice,No,0.03627895911869121,0.7021493992252731,40,2,"Moderate Income, Medium Risk",0,0.002018399,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
357,BRW_125,34,Female,Self-Employed,51487,3,LN_125,862832,12,5.41,Personal,0.0,284577.537696233,23714.79,Delayed,1,30,Fully Recovered,0,Calls,No,0.46059762658535164,0.0,30,3,"High Loan, Higher Default Risk",1,0.9845345,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
358,BRW_69,30,Male,Salaried,91260,0,LN_69,651891,48,16.13,Home,686978.01653816,124668.84619877,2597.27,On-Time,1,17,Fully Recovered,3,Calls,No,0.02846011396011396,1.0538234406337257,17,2,"Moderate Income, Medium Risk",0,0.001175177,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
359,BRW_451,30,Male,Salaried,228277,2,LN_451,1585601,24,6.06,Personal,0.0,539254.745768742,22468.95,Delayed,1,110,Fully Recovered,3,Legal Notice,No,0.09842844438992979,0.0,110,3,"High Loan, Higher Default Risk",1,0.99468684,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
360,BRW_10,31,Male,Self-Employed,167999,0,LN_10,161435,60,14.74,Personal,0.0,133190.654768456,2219.84,Delayed,0,0,Partially Recovered,6,Legal Notice,No,0.013213411984595148,0.0,0,3,"High Loan, Higher Default Risk",1,0.9977169,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
361,BRW_195,37,Male,Business Owner,168515,1,LN_195,1615188,60,7.03,Business,2164348.30295501,594722.189691361,9912.04,Delayed,2,54,Partially Recovered,0,Legal Notice,No,0.05881992700946504,1.3399977606043445,108,2,"Moderate Income, Medium Risk",0,0.000464058,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
362,BRW_407,37,Male,Salaried,60113,0,LN_407,1037410,36,7.76,Personal,0.0,228224.115287756,6339.56,On-Time,1,67,Partially Recovered,5,Calls,No,0.10546071565218838,0.0,67,3,"High Loan, Higher Default Risk",1,0.9990927,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
363,BRW_85,49,Male,Self-Employed,104393,3,LN_85,1608141,72,17.35,Home,1938714.82467505,196656.97349117,2731.35,Delayed,1,29,Fully Recovered,1,Settlement Offer,No,0.0261641106204439,1.2055627116496936,29,2,"Moderate Income, Medium Risk",0,0.0014151421,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
364,BRW_372,34,Male,Salaried,48893,2,LN_372,846883,48,8.63,Personal,0.0,172617.215732361,3596.19,Delayed,2,53,Fully Recovered,1,Settlement Offer,No,0.07355224674288753,0.0,106,3,"High Loan, Higher Default Risk",1,0.9957396,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
365,BRW_389,57,Female,Business Owner,83008,1,LN_389,55039,60,17.53,Personal,0.0,39600.8120498002,660.01,Delayed,0,0,Fully Recovered,0,Settlement Offer,No,0.00795116133384734,0.0,0,3,"High Loan, Higher Default Risk",1,0.99895394,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
366,BRW_496,46,Female,Salaried,248483,1,LN_496,740796,72,16.59,Personal,0.0,413528.529615602,5743.45,Delayed,2,169,Fully Recovered,2,Settlement Offer,No,0.023114056092368492,0.0,338,3,"High Loan, Higher Default Risk",1,0.99838066,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
367,BRW_31,62,Male,Salaried,169571,0,LN_31,267583,48,13.82,Business,260627.518661283,127493.131341755,2656.11,On-Time,0,0,Written Off,8,Settlement Offer,Yes,0.01566370428905886,0.9740062659484459,0,2,"Moderate Income, Medium Risk",0,0.005410414,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
368,BRW_317,24,Female,Business Owner,120111,3,LN_317,446210,72,11.3,Home,636433.016245007,74861.2274173759,1039.74,On-Time,2,120,Partially Recovered,2,Settlement Offer,No,0.008656492744211604,1.4263082769211963,240,2,"Moderate Income, Medium Risk",0,0.0011855498,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
369,BRW_409,48,Male,Salaried,244189,3,LN_409,450826,72,14.12,Business,487597.26402996096,376652.4753714,5231.28,On-Time,2,150,Fully Recovered,2,Calls,No,0.02142307802562769,1.0815642044379894,300,2,"Moderate Income, Medium Risk",0,0.0016741252,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
370,BRW_491,43,Female,Salaried,150509,3,LN_491,687787,36,15.79,Personal,0.0,511595.024848839,14210.97,Missed,6,177,Fully Recovered,0,Calls,No,0.09441940349082115,0.0,1062,0,"Moderate Income, High Loan Burden",1,0.9997105,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
371,BRW_492,37,Male,Salaried,217043,1,LN_492,723812,48,17.7,Personal,0.0,249011.615033519,5187.74,Delayed,0,0,Fully Recovered,3,Calls,No,0.023901899623576892,0.0,0,3,"High Loan, Higher Default Risk",1,0.9979747,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
372,BRW_281,49,Male,Self-Employed,236097,1,LN_281,1818555,48,5.13,Home,1119908.14531713,690403.122489682,14383.4,On-Time,1,72,Fully Recovered,0,Calls,No,0.060921570371499846,0.6158230822367924,72,2,"Moderate Income, Medium Risk",0,0.024419501,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
373,BRW_357,63,Male,Salaried,109018,0,LN_357,1814622,36,7.2,Personal,0.0,1635694.56054926,45435.96,Delayed,2,113,Fully Recovered,1,Legal Notice,No,0.41677484452108826,0.0,226,1,"High Income, Low Default Risk",0,0.07207197,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
374,BRW_77,60,Male,Self-Employed,134273,0,LN_77,438518,48,17.22,Personal,0.0,398402.262700377,8300.05,On-Time,0,0,Partially Recovered,0,Legal Notice,No,0.06181473565050307,0.0,0,3,"High Loan, Higher Default Risk",1,0.9994723,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
375,BRW_462,36,Male,Self-Employed,25699,3,LN_462,358362,48,15.57,Auto,507878.005727542,282199.628812274,5879.16,On-Time,1,172,Fully Recovered,2,Legal Notice,No,0.2287699910502354,1.4172205918248642,172,2,"Moderate Income, Medium Risk",0,0.0012875482,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
376,BRW_498,46,Female,Salaried,113864,2,LN_498,375203,48,9.16,Personal,0.0,330030.18249879,6875.63,Delayed,3,140,Fully Recovered,3,Settlement Offer,No,0.06038458160612661,0.0,420,3,"High Loan, Higher Default Risk",1,0.9992446,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
377,BRW_212,31,Female,Self-Employed,16177,1,LN_212,1707390,24,5.56,Home,1410785.8827673,1413229.71986812,58884.57,On-Time,0,0,Fully Recovered,0,Settlement Offer,No,3.6400179266860357,0.8262821515689444,0,1,"High Income, Low Default Risk",0,0.0002636221,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
378,BRW_102,25,Male,Self-Employed,16969,0,LN_102,75675,60,17.25,Home,107295.108828105,33981.9225148133,566.37,On-Time,0,0,Written Off,10,Settlement Offer,Yes,0.03337674583063233,1.417840883093558,0,2,"Moderate Income, Medium Risk",0,0.00081395585,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
379,BRW_335,43,Female,Self-Employed,95532,2,LN_335,314064,72,17.69,Personal,0.0,36903.53924172089,512.55,Delayed,3,175,Partially Recovered,6,Settlement Offer,No,0.005365217937445044,0.0,525,3,"High Loan, Higher Default Risk",1,0.9985489,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
380,BRW_476,57,Male,Self-Employed,144992,2,LN_476,1236944,12,6.2,Auto,1597246.35789802,433475.762099431,36122.98,Missed,2,111,Partially Recovered,4,Legal Notice,No,0.24913774553078794,1.2912842924966854,222,1,"High Income, Low Default Risk",0,0.001470063,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
381,BRW_337,23,Female,Self-Employed,187693,3,LN_337,520435,48,9.39,Personal,0.0,246148.871019963,5128.1,Missed,2,13,Partially Recovered,10,Legal Notice,No,0.02732174348537239,0.0,26,3,"High Loan, Higher Default Risk",1,0.99902,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
382,BRW_441,36,Male,Salaried,87982,3,LN_441,937553,12,14.45,Auto,1286909.51681496,198742.201955288,16561.85,Delayed,0,0,Fully Recovered,2,Calls,No,0.18824134482053145,1.3726258854858977,0,2,"Moderate Income, Medium Risk",0,0.0035751502,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
383,BRW_174,23,Female,Business Owner,118754,1,LN_174,455105,60,5.57,Auto,289911.40126208,350017.458359001,5833.62,On-Time,3,62,Fully Recovered,2,Debt Collectors,No,0.049123566364080364,0.6370209100363213,186,2,"Moderate Income, Medium Risk",0,0.015037346,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
384,BRW_3,35,Male,Salaried,116520,1,LN_3,1923410,72,7.74,Home,2622539.93058324,1031371.99739342,14324.61,Delayed,2,124,Fully Recovered,2,Legal Notice,No,0.12293692070030897,1.3634846083691152,248,1,"High Income, Low Default Risk",0,0.0015650473,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
385,BRW_334,52,Female,Salaried,32014,1,LN_334,902050,60,8.2,Auto,835296.062436496,128409.110072719,2140.15,On-Time,1,161,Written Off,7,Debt Collectors,Yes,0.06685044043231086,0.9259975194684286,161,2,"Moderate Income, Medium Risk",0,0.00032416225,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
386,BRW_410,46,Male,Self-Employed,151321,0,LN_410,486542,72,6.47,Home,591000.463220545,54636.4853950171,758.84,On-Time,3,169,Written Off,9,Settlement Offer,Yes,0.005014769926183412,1.214695675235735,507,2,"Moderate Income, Medium Risk",0,0.026994098,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
387,BRW_71,34,Male,Salaried,249554,0,LN_71,1371448,72,14.85,Auto,1389248.50335318,1138870.72200153,15817.65,On-Time,0,0,Written Off,3,Settlement Offer,Yes,0.06338367647883825,1.0129793498209045,0,2,"Moderate Income, Medium Risk",0,0.0036835962,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
388,BRW_210,52,Male,Salaried,46348,2,LN_210,1911057,60,6.19,Auto,2327538.79454992,1886639.98561631,31444.0,On-Time,0,0,Fully Recovered,2,Settlement Offer,No,0.6784327263312333,1.217932690940103,0,1,"High Income, Low Default Risk",0,0.00056990405,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
389,BRW_64,49,Female,Salaried,173492,0,LN_64,978660,36,15.19,Personal,0.0,711068.133070498,19751.89,Delayed,1,138,Written Off,8,Legal Notice,No,0.11384899591912019,0.0,138,3,"High Loan, Higher Default Risk",1,0.9987669,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
390,BRW_385,62,Male,Salaried,46367,0,LN_385,110128,24,11.65,Personal,0.0,104416.1336972,4350.67,On-Time,3,19,Partially Recovered,8,Calls,No,0.09383117303254469,0.0,57,3,"High Loan, Higher Default Risk",1,0.997736,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
391,BRW_94,28,Male,Salaried,94141,1,LN_94,112021,60,5.2,Personal,0.0,50073.1862540196,834.55,Missed,2,155,Fully Recovered,3,Calls,No,0.008864894148139492,0.0,310,3,"High Loan, Higher Default Risk",1,0.99729294,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
392,BRW_486,33,Male,Salaried,105373,1,LN_486,1365823,72,7.93,Business,1212122.10801642,730981.457070449,10152.52,On-Time,3,26,Written Off,8,Calls,No,0.09634840044413655,0.8874664638217543,78,2,"Moderate Income, Medium Risk",0,0.003745467,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
393,BRW_186,52,Female,Salaried,155180,3,LN_186,200653,24,14.75,Personal,0.0,117102.384441767,4879.27,Missed,6,86,Fully Recovered,1,Settlement Offer,No,0.03144264724835675,0.0,516,0,"Moderate Income, High Loan Burden",1,0.9993587,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
394,BRW_34,35,Male,Salaried,228567,3,LN_34,277189,36,10.66,Personal,0.0,156364.780764853,4343.47,On-Time,2,6,Partially Recovered,3,Settlement Offer,No,0.019003049434082788,0.0,12,3,"High Loan, Higher Default Risk",1,0.99802375,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
395,BRW_78,41,Male,Salaried,187307,3,LN_78,1297098,24,12.85,Personal,0.0,809930.731791291,33747.11,On-Time,1,5,Partially Recovered,5,Calls,No,0.18017004169625267,0.0,5,3,"High Loan, Higher Default Risk",1,0.9912578,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
396,BRW_1,59,Male,Salaried,215422,0,LN_1,1445796,60,12.39,Home,1727997.25789665,291413.005791598,4856.88,On-Time,0,0,Partially Recovered,1,Settlement Offer,No,0.02254588667824085,1.195187466210067,0,2,"Moderate Income, Medium Risk",0,0.0025552365,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
397,BRW_12,44,Female,Self-Employed,76367,0,LN_12,1250114,60,6.14,Home,901978.843110403,1207474.97886154,20124.58,On-Time,0,0,Fully Recovered,1,Settlement Offer,No,0.2635245590372805,0.7215172721131057,0,3,"High Loan, Higher Default Risk",1,0.0051904023,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
398,BRW_416,21,Female,Self-Employed,112543,2,LN_416,933520,36,5.36,Personal,0.0,525086.211175468,14585.73,Delayed,0,0,Partially Recovered,9,Legal Notice,No,0.12960139679944555,0.0,0,3,"High Loan, Higher Default Risk",1,0.99957377,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
399,BRW_23,22,Male,Salaried,217332,1,LN_23,478733,48,8.84,Home,255292.97564182,214915.518105388,4477.41,Missed,11,32,Fully Recovered,3,Debt Collectors,No,0.020601706145436473,0.5332679711693574,352,0,"Moderate Income, High Loan Burden",1,0.8512397,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
400,BRW_73,35,Female,Salaried,155272,1,LN_73,1587111,48,8.89,Personal,0.0,240573.141087948,5011.94,Missed,0,0,Partially Recovered,9,Debt Collectors,No,0.0322784532948632,0.0,0,3,"High Loan, Higher Default Risk",1,0.9944404,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
401,BRW_183,64,Female,Salaried,141969,3,LN_183,1729328,48,16.69,Personal,0.0,1334283.20778049,27797.57,On-Time,0,0,Partially Recovered,9,Calls,No,0.19580028034289176,0.0,0,3,"High Loan, Higher Default Risk",1,0.99772817,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
402,BRW_132,47,Female,Self-Employed,183280,1,LN_132,1257610,36,7.84,Home,668699.522932759,606744.215597293,16854.01,Missed,12,136,Fully Recovered,1,Settlement Offer,No,0.09195771497162811,0.5317224918160313,1632,0,"Moderate Income, High Loan Burden",1,0.9771047,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
403,BRW_411,57,Female,Salaried,165273,3,LN_411,1375644,60,17.96,Home,1018278.42197652,1246544.92794561,20775.75,On-Time,3,50,Partially Recovered,3,Settlement Offer,No,0.1257056506507415,0.7402194332083882,150,2,"Moderate Income, Medium Risk",0,0.043296546,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
404,BRW_194,57,Male,Salaried,111546,3,LN_194,331696,60,16.79,Auto,343982.455934654,153288.578289196,2554.81,On-Time,3,124,Fully Recovered,3,Debt Collectors,No,0.022903645132949634,1.0370413147419746,372,2,"Moderate Income, Medium Risk",0,0.007136995,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
405,BRW_56,37,Male,Self-Employed,49707,3,LN_56,1897305,36,5.78,Business,1539799.11936806,1074385.85632364,29844.05,On-Time,2,97,Partially Recovered,8,Debt Collectors,No,0.6003993401331804,0.8115717395822285,194,1,"High Income, Low Default Risk",0,0.0011469398,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
